,genres,original_language,popularity,release_date,runtime,status,vote_average,vote_count
11508,2,1,0.904809,1992,96,0,4,3.0
11509,2,1,4.5923300000000005,2007,115,0,5,147.0
11510,3,1,3.767872,1983,91,0,5,33.0
11511,3,1,2.5009919999999997,1969,84,0,6,15.0
11512,14,1,1.249407,2004,180,0,8,26.0
11513,14,1,0.153671,2007,106,0,6,4.0
11514,15,1,1.028117,1973,183,0,6,20.0
11515,14,1,6.7660860000000005,2007,123,0,7,241.0
11516,3,12,0.988777,2004,100,0,6,17.0
11517,15,1,0.22044899999999998,2006,90,0,7,6.0
11518,2,1,1.069177,1956,122,0,5,9.0
11519,11,1,0.838302,1939,112,0,7,4.0
11520,2,1,16.770196,2007,100,0,6,97.0
11521,5,1,9.196883999999999,2007,104,0,6,1372.0
11522,3,1,8.832907,2007,90,0,6,508.0
11523,2,1,1.174855,2007,105,0,5,8.0
11524,4,1,2.738,1983,105,0,5,23.0
11525,8,1,14.886039000000002,2007,128,0,6,2122.0
11526,3,1,7.102075999999999,2007,91,0,5,258.0
11527,2,1,2.291288,2007,130,0,5,48.0
11528,1,1,9.156877,2007,96,0,5,1194.0
11529,4,1,5.587707,2007,144,0,6,4113.0
11530,6,1,8.687797,2007,96,0,4,134.0
11531,4,1,21.3643,2007,138,0,7,5633.0
11532,3,1,6.645799,2007,115,0,5,640.0
11533,3,1,0.341946,1964,99,0,5,6.0
11534,8,1,1.5898219999999998,1974,111,0,6,25.0
11535,9,1,6.473841999999999,1985,103,0,5,21.0
11536,8,1,0.499475,1993,93,0,6,5.0
11537,8,8,2.301717,1985,91,0,6,24.0
11538,8,12,7.294411,2007,139,0,6,78.0
11539,2,1,5.511184,2006,98,0,6,49.0
11540,2,1,4.782755,2006,101,0,6,49.0
11541,10,1,8.83625,1950,93,0,6,33.0
11542,2,1,3.587239,2006,96,0,5,19.0
11543,1,8,3.062052,2006,108,0,6,41.0
11544,3,1,1.3063040000000001,1958,119,0,7,18.0
11545,14,1,1.170876,2006,90,0,7,13.0
11546,4,1,9.161581,2007,133,0,7,419.0
11547,3,1,1.798357,2007,97,0,6,20.0
11548,2,1,1.547591,2007,95,0,6,20.0
11549,4,1,0.768828,1992,87,0,1,5.0
11550,3,1,0.454271,1969,107,0,4,6.0
11551,7,1,3.933121,1986,80,0,7,71.0
11552,8,1,0.578592,1930,108,0,5,5.0
11553,4,1,0.40855,1935,109,0,6,8.0
11554,11,1,2.9336130000000002,2005,99,0,6,7.0
11555,3,1,9.17962,2007,88,0,5,24.0
11556,3,1,2.2880409999999998,2004,88,0,6,8.0
11557,2,1,4.834354,2006,97,0,5,10.0
11558,8,1,6.117846,2007,88,0,6,317.0
11559,4,1,14.784525,2007,127,0,7,1215.0
11560,2,1,3.1191009999999997,1964,90,0,6,22.0
11561,3,1,1.197217,2007,93,0,3,18.0
11562,1,1,10.069946,2006,110,0,4,76.0
11563,7,1,14.302910999999998,2007,87,0,6,2335.0
11564,6,1,4.961439,2007,105,0,4,81.0
11565,3,1,9.672317,2007,104,0,6,336.0
11566,8,1,7.6743380000000005,2007,84,0,4,171.0
11567,3,1,6.135651999999999,2008,97,0,6,228.0
11568,16,1,1.904593,2006,116,0,6,11.0
11569,8,1,18.173269,2007,115,0,7,2938.0
11570,3,1,9.033650999999999,2007,110,0,5,63.0
11571,2,13,1.374058,1960,96,0,6,10.0
11572,3,2,7.3723600000000005,2006,90,0,6,59.0
11573,3,1,4.725299,2007,90,0,6,82.0
11574,2,1,0.854778,2006,88,0,5,11.0
11575,5,13,4.693567,2005,96,0,5,34.0
11576,14,1,0.5177930000000001,2005,86,0,5,5.0
11577,2,2,10.239074,2006,131,0,7,350.0
11578,2,35,0.845714,2007,103,0,7,7.0
11579,2,1,1.376116,1933,74,0,5,10.0
11580,6,24,0.9195559999999999,2004,90,0,6,10.0
11581,3,20,1.764346,2006,89,0,6,22.0
11582,4,4,6.100067,1972,106,0,6,71.0
11583,3,1,2.275641,1984,107,0,5,20.0
11584,4,1,5.397223,1962,94,0,5,14.0
11585,3,18,2.9267990000000004,2006,108,0,6,60.0
11586,5,1,1.664737,1978,104,0,5,16.0
11587,2,12,1.068448,1951,90,0,6,12.0
11588,3,1,16.205105,2007,113,0,7,2152.0
11589,14,1,1.499028,2007,86,0,6,8.0
11590,2,1,6.941735,2007,105,0,5,76.0
11591,2,1,7.960831,2007,118,0,7,36.0
11592,2,10,2.923859,2005,113,0,6,24.0
11593,5,1,2.0304349999999998,2006,93,0,5,30.0
11594,12,1,0.803021,1948,112,0,6,6.0
11595,14,46,1.9039110000000001,2005,93,0,7,22.0
11596,2,1,1.888149,1994,175,0,4,1.0
11597,2,2,1.316087,2005,110,0,6,17.0
11598,5,4,2.2307930000000002,1966,85,0,6,38.0
11599,14,1,0.273694,2006,97,0,7,4.0
11600,2,1,7.451281,2007,112,0,5,62.0
11601,2,1,0.612093,2007,105,0,8,2.0
11602,3,2,5.079756,2005,98,0,5,335.0
11603,11,2,4.821828,2007,115,0,6,46.0
11604,8,1,9.718111,2007,91,0,6,801.0
11605,14,1,1.6822009999999998,1992,99,0,7,11.0
11606,8,1,8.920544999999999,2007,102,0,5,210.0
11607,2,1,1.872955,2004,92,0,7,10.0
11608,2,2,1.9631020000000001,2006,167,0,5,20.0
11609,3,1,0.83878,1963,110,0,6,6.0
11610,3,1,5.325766000000001,2007,90,0,5,164.0
11611,3,1,6.463883,2007,108,0,6,242.0
11612,20,1,13.842332999999998,2007,110,0,6,517.0
11613,2,1,5.9441809999999995,2007,91,0,5,98.0
11614,3,1,3.563126,2007,101,0,6,60.0
11615,14,1,0.563891,2006,113,0,6,8.0
11616,3,1,5.414213,2007,89,0,4,94.0
11617,17,1,5.228837,2007,99,0,5,366.0
11618,8,1,12.077833,2007,103,0,6,422.0
11619,2,1,1.6899259999999998,2007,108,0,7,15.0
11620,3,1,6.764056,2007,106,0,6,335.0
11621,2,1,1.676016,2007,110,0,5,16.0
11622,5,1,11.607678,2007,109,0,5,510.0
11623,8,1,6.612175,2007,105,0,6,303.0
11624,3,1,6.653254,2007,96,0,6,106.0
11625,9,1,1.002443,2005,93,0,5,11.0
11626,2,1,2.353181,1947,92,0,7,30.0
11627,8,1,2.739487,1976,105,0,6,29.0
11628,10,4,0.688316,1967,112,0,7,12.0
11629,8,4,1.06013,1968,110,0,7,20.0
11630,14,1,5.376821,2007,79,0,8,148.0
11631,8,2,10.442485000000001,2007,91,0,5,317.0
11632,3,1,5.241144,2006,92,0,6,105.0
11633,7,1,0.9142379999999999,1943,70,0,5,9.0
11634,3,1,7.985172,2007,93,0,4,46.0
11635,6,1,7.814821,2006,112,0,6,65.0
11636,2,1,5.491963,2007,100,0,6,150.0
11637,5,1,1.852079,1965,97,0,5,11.0
11638,11,2,6.532872,2007,97,0,6,125.0
11639,8,1,0.15538,2008,80,0,6,1.0
11640,3,1,8.031164,2007,93,0,5,41.0
11641,8,4,5.244333,1974,102,0,7,154.0
11642,2,1,0.7489560000000001,2004,90,0,5,3.0
11643,5,1,10.370384,2007,105,0,6,1109.0
11644,10,1,18.079094,2007,122,0,6,1210.0
11645,8,1,7.259086,2007,86,0,6,589.0
11646,3,1,3.902162,2007,96,0,4,57.0
11647,3,1,2.241764,2002,224,0,7,26.0
11648,18,1,1.189465,1996,116,0,5,12.0
11649,2,4,2.460003,1949,108,0,7,21.0
11650,2,1,8.695263,2005,112,0,6,35.0
11651,2,1,8.913338000000001,2007,123,0,7,1075.0
11652,17,1,2.129522,2006,74,0,6,26.0
11653,3,1,2.3530029999999997,2007,80,0,7,17.0
11654,2,7,2.457138,2006,92,0,7,22.0
11655,2,20,9.990406,2007,113,0,7,158.0
11656,14,1,1.987795,2007,102,0,7,23.0
11657,8,1,2.998537,2006,91,0,4,27.0
11658,2,1,4.377296,1967,166,0,6,23.0
11659,6,1,11.8027,2007,122,0,6,258.0
11660,16,1,9.604552,2007,124,0,6,265.0
11661,2,39,4.102052,2006,157,0,7,98.0
11662,3,1,11.414893,2007,97,0,5,94.0
11663,3,1,2.063066,1933,91,0,7,44.0
11664,2,1,4.661689,2007,105,0,6,79.0
11665,3,1,6.397926999999999,2007,106,0,5,18.0
11666,8,1,5.178628,2007,101,0,6,96.0
11667,20,1,9.897909,2007,100,0,7,867.0
11668,2,1,3.008299,2005,73,0,6,36.0
11669,2,1,0.82155,2000,95,0,5,5.0
11670,2,1,2.942202,2007,99,0,5,19.0
11671,14,1,0.576198,2007,122,0,6,6.0
11672,6,13,1.7532580000000002,1979,139,0,7,28.0
11673,8,13,7.020628,2006,103,0,7,80.0
11674,14,1,2.367893,2007,109,0,7,31.0
11675,2,1,6.196999,2006,92,0,6,9.0
11676,3,1,5.630199,2006,91,0,5,104.0
11677,8,1,3.0138279999999997,2007,105,0,5,33.0
11678,2,1,3.518929,2007,84,0,6,47.0
11679,2,1,10.77166,2007,97,0,5,104.0
11680,2,2,0.9774209999999999,2006,120,0,6,11.0
11681,6,1,2.8397639999999997,1955,102,0,6,14.0
11682,5,1,3.009134,2007,94,0,6,1308.0
11683,3,1,9.461012,2007,87,0,4,142.0
11684,3,1,7.456047,2007,101,0,5,454.0
11685,4,1,15.423538,2007,148,0,7,3139.0
11686,3,1,9.627676,2007,110,0,6,434.0
11687,8,3,6.96177,2007,156,0,6,177.0
11688,3,1,5.993691,2007,101,0,5,53.0
11689,8,1,13.441185,2007,100,0,4,94.0
11690,4,1,6.627076,2007,94,0,4,111.0
11691,3,1,9.149612,2007,116,0,5,414.0
11692,3,1,8.936547000000001,2007,98,0,6,363.0
11693,4,1,6.493474,2007,91,0,7,876.0
11694,2,1,7.572144000000001,2007,117,0,6,327.0
11695,2,1,7.608242999999999,2007,114,0,6,310.0
11696,2,1,7.857078,2007,119,0,6,508.0
11697,2,1,7.6124979999999995,2007,86,0,6,154.0
11698,3,1,8.025117999999999,2007,106,0,7,517.0
11699,5,1,8.764548,2007,113,0,6,784.0
11700,2,1,13.482558,2007,120,0,6,207.0
11701,2,1,11.446274,2007,113,0,6,90.0
11702,2,1,4.368639,2007,102,0,6,78.0
11703,6,1,6.148516000000001,2007,113,0,7,1034.0
11704,3,1,3.3249660000000003,2007,107,0,4,45.0
11705,2,1,1.8176580000000002,2007,90,0,6,19.0
11706,3,1,1.852095,2006,88,0,6,19.0
11707,3,1,2.2190630000000002,2006,84,0,5,20.0
11708,3,1,11.409916,2006,95,0,5,49.0
11709,20,1,5.112618,2007,88,0,5,41.0
11710,2,40,2.145564,2006,101,0,6,18.0
11711,8,1,10.111313,2007,160,0,7,792.0
11712,14,2,0.405373,1961,86,0,6,11.0
11713,2,1,1.8260740000000002,1950,97,0,7,11.0
11714,2,1,1.433802,1965,91,0,6,23.0
11715,8,1,3.034823,2006,107,0,6,26.0
11716,16,17,2.449338,2007,131,0,7,13.0
11717,8,1,1.321251,2006,98,0,6,13.0
11718,6,1,1.604539,2007,94,0,5,14.0
11719,2,1,2.350677,2007,103,0,6,28.0
11720,3,1,3.3058440000000004,2007,93,0,5,33.0
11721,2,1,0.866993,1956,94,0,5,7.0
11722,2,1,1.053739,2007,119,0,5,14.0
11723,7,2,9.537500999999999,2007,95,0,7,461.0
11724,2,1,8.009689999999999,2007,121,0,7,206.0
11725,3,1,10.061477,2007,106,0,6,121.0
11726,14,1,0.139649,1986,81,0,8,3.0
11727,3,12,2.068292,2006,98,0,5,21.0
11728,3,1,0.19555699999999998,2003,85,0,6,5.0
11729,8,13,1.955441,2002,131,0,6,14.0
11730,2,1,1.048087,2007,104,0,6,9.0
11731,8,1,2.719018,2007,103,0,5,47.0
11732,9,2,0.696824,1960,100,0,5,8.0
11733,5,1,4.320641999999999,2006,101,0,5,58.0
11734,2,1,4.193073,2007,107,0,5,56.0
11735,2,1,5.143399,1971,128,0,6,12.0
11736,15,1,0.2644,1944,90,0,8,2.0
11737,3,1,1.270102,2006,80,0,5,12.0
11738,14,1,0.25942800000000005,2007,97,0,4,6.0
11739,5,1,7.434577,2006,87,0,5,201.0
11740,2,7,10.083019,2007,122,0,6,68.0
11741,3,1,2.016044,2007,113,0,6,33.0
11742,5,1,12.233863000000001,2007,93,0,5,938.0
11743,8,1,3.70379,2008,97,0,5,64.0
11744,14,1,1.032566,2007,98,0,6,19.0
11745,2,13,2.108623,1999,84,0,6,21.0
11746,5,1,0.136451,1932,60,0,4,3.0
11747,6,1,3.4134629999999997,1979,98,0,7,52.0
11748,8,3,2.609107,1980,99,0,6,23.0
11749,3,1,5.569036,2007,91,0,5,27.0
11750,4,1,0.682129,1941,100,0,7,10.0
11751,4,25,1.5881530000000001,1986,76,0,6,8.0
11752,8,14,8.907871,2006,92,0,6,38.0
11753,14,1,1.258634,2007,82,0,6,12.0
11754,3,10,1.197692,1989,110,0,6,15.0
11755,2,14,2.899364,2007,142,0,6,45.0
11756,20,1,1.5888950000000002,1949,82,0,6,21.0
11757,2,18,10.759577,2007,115,0,7,519.0
11758,2,18,1.120365,2006,104,0,7,15.0
11759,3,1,13.088825,2007,93,0,6,104.0
11760,2,1,5.038252,2007,106,0,6,79.0
11761,5,1,1.944796,2007,89,0,5,37.0
11762,8,8,1.567115,1993,111,0,5,16.0
11763,5,1,2.855757,2004,95,0,4,34.0
11764,3,1,0.009192,1979,92,0,10,1.0
11765,2,1,9.644542,2007,157,0,7,1527.0
11766,13,1,8.774374,2007,91,0,5,1208.0
11767,3,36,1.147208,2004,100,0,6,12.0
11768,6,1,9.309967,2007,117,0,6,359.0
11769,2,2,11.090264999999999,2007,112,0,7,290.0
11770,6,1,15.565484,2007,122,0,7,3083.0
11771,2,1,2.591725,2005,101,0,6,14.0
11772,2,1,4.848692,2008,102,0,6,426.0
11773,3,1,1.8338919999999999,2007,87,0,6,12.0
11774,14,1,0.614455,2007,92,0,6,9.0
11775,10,1,0.462747,1947,104,0,5,12.0
11776,7,2,5.235633,2006,99,0,7,91.0
11777,13,1,8.874048,2007,114,0,7,821.0
11778,17,1,0.004763,1974,85,0,5,8.0
11779,8,1,1.228535,1935,52,0,4,11.0
11780,6,1,10.160986,1955,112,0,6,27.0
11781,2,12,3.253596,2007,95,0,7,63.0
11782,17,1,9.29906,2007,87,0,7,696.0
11783,8,14,1.486349,2006,113,0,6,18.0
11784,8,1,2.332425,1968,121,0,6,21.0
11785,8,1,5.80986,2007,92,0,6,223.0
11786,8,1,5.502098,2007,116,0,5,211.0
11787,4,1,9.951195,2007,115,0,5,855.0
11788,3,1,8.696467,2007,93,0,6,365.0
11789,2,1,5.20735,2007,139,0,6,84.0
11790,3,1,6.242588,2006,144,0,5,154.0
11791,2,1,0.347644,2001,78,0,4,6.0
11792,8,7,0.923108,1970,80,0,8,2.0
11793,3,1,5.270747,2006,239,0,6,9.0
11794,6,1,1.7951,1952,99,0,7,19.0
11795,3,1,1.42682,1995,99,0,7,7.0
11796,5,1,3.148351,2006,95,0,4,19.0
11797,2,1,7.625655999999999,2007,101,0,5,14.0
11798,6,1,0.894568,2007,98,0,5,3.0
11799,6,1,0.5270739999999999,2006,105,0,5,4.0
11800,3,24,1.7397650000000002,2006,120,0,7,22.0
11801,8,1,1.464799,1935,50,0,4,9.0
11802,3,1,2.72115,2007,79,0,5,40.0
11803,3,1,3.7992809999999997,2007,88,0,6,71.0
11804,6,11,6.975759,2007,159,0,6,54.0
11805,2,10,3.420817,2007,86,0,6,53.0
11806,2,1,5.112386,1951,85,0,7,26.0
11807,14,1,0.9020299999999999,2007,139,0,6,13.0
11808,16,2,1.871922,2006,99,0,6,9.0
11809,17,1,8.435642,2007,126,0,6,1438.0
11810,3,1,11.447797999999999,2007,107,0,6,1512.0
11811,8,1,13.765241,2007,89,0,5,982.0
11812,3,1,2.501209,2007,117,0,7,30.0
11813,5,1,9.276709,2007,98,0,5,162.0
11814,3,39,4.384156,2007,170,0,7,85.0
11815,20,1,7.076061999999999,2007,84,0,6,403.0
11816,4,1,11.481378999999999,2007,113,0,5,1347.0
11817,2,1,11.379355,2007,101,0,6,4977.0
11818,3,1,11.805233,2007,92,0,5,1212.0
11819,7,1,5.32979,2007,88,0,7,191.0
11820,14,1,0.697838,1968,75,0,7,6.0
11821,3,1,9.374829,2007,91,0,5,74.0
11822,2,1,9.351557000000001,2007,135,0,6,202.0
11823,2,1,3.9687309999999996,1992,108,0,5,23.0
11824,10,1,0.977858,1941,98,0,6,11.0
11825,2,7,1.893561,2001,158,0,6,22.0
11826,2,1,4.546164,2007,114,0,6,112.0
11827,5,1,16.34615,2007,96,0,5,275.0
11828,5,10,16.213592000000002,2007,105,0,7,652.0
11829,2,1,1.7068330000000003,1941,128,0,7,15.0
11830,3,1,11.791591,2007,96,0,7,2313.0
11831,16,1,10.480169,2007,140,0,7,38.0
11832,2,13,1.1129719999999999,1957,140,0,7,15.0
11833,14,1,0.682081,2006,90,0,7,11.0
11834,2,1,11.119593,2007,111,0,6,197.0
11835,6,2,3.303818,1969,120,0,6,67.0
11836,2,1,14.571698999999999,2005,95,0,5,36.0
11837,5,1,1.343377,2005,103,0,3,13.0
11838,2,2,2.9340650000000004,2004,110,0,4,29.0
11839,20,1,0.039073000000000004,2004,84,0,8,1.0
11840,14,1,0.6268640000000001,1998,57,0,6,10.0
11841,2,1,2.463468,2004,109,0,5,13.0
11842,14,1,1.348899,2006,73,0,6,6.0
11843,2,1,1.1614959999999999,2007,111,0,7,8.0
11844,2,1,3.494388,2007,90,0,6,37.0
11845,14,1,0.038824000000000004,2006,80,0,7,1.0
11846,14,1,0.43171899999999996,2007,85,0,7,11.0
11847,3,1,2.7829099999999998,2006,86,0,6,4.0
11848,14,1,0.721105,2006,85,0,6,3.0
11849,14,1,4.776619,2007,80,0,7,71.0
11850,2,1,0.953421,2005,83,0,5,9.0
11851,2,23,0.044561,2006,135,0,5,1.0
11852,16,1,1.039916,2007,96,0,7,12.0
11853,2,1,9.070642999999999,2007,97,0,7,1138.0
11854,14,1,0.411575,2007,71,0,7,4.0
11855,2,1,10.138589,1944,112,0,7,10.0
11856,2,1,5.970067,2007,128,0,7,405.0
11857,8,13,2.647596,1973,88,0,5,32.0
11858,2,2,0.913632,2005,183,0,7,9.0
11859,2,25,0.462846,2005,88,0,7,7.0
11860,5,1,6.86365,2007,87,0,5,82.0
11861,2,1,0.611926,1922,120,0,5,8.0
11862,3,13,0.703244,2005,105,0,6,10.0
11863,6,1,8.809053,2007,95,0,6,131.0
11864,2,4,2.285155,1964,115,0,6,16.0
11865,3,1,4.5550690000000005,2007,93,0,6,23.0
11866,2,1,6.47037,2006,86,0,4,57.0
11867,2,1,1.404434,1991,109,0,6,15.0
11868,6,1,11.635191,2007,105,0,5,63.0
11869,4,34,2.282189,2006,122,0,4,4.0
11870,3,1,5.213094,2006,88,0,6,161.0
11871,15,7,2.233166,2006,100,0,7,21.0
11872,6,1,5.044132,2006,88,0,4,8.0
11873,3,1,1.231994,2006,96,0,6,6.0
11874,2,1,10.038401,2007,116,0,7,1745.0
11875,8,1,12.854372999999999,2007,124,0,6,1782.0
11876,2,3,0.8894040000000001,2006,115,0,8,7.0
11877,2,1,8.200627,2007,158,0,7,1581.0
11878,2,30,1.721716,1971,84,0,6,14.0
11879,3,1,9.979161999999999,2007,102,0,6,342.0
11880,8,1,5.0773459999999995,1973,92,0,6,32.0
11881,1,1,10.793324,2007,94,0,4,758.0
11882,3,1,7.219935,2007,96,0,6,214.0
11883,3,1,9.867616,2006,91,0,2,34.0
11884,3,1,2.918684,2006,127,0,5,13.0
11885,2,7,6.370074,2007,116,0,6,134.0
11886,8,1,5.462639,1991,109,0,5,81.0
11887,3,18,0.623789,2006,112,0,6,18.0
11888,3,1,0.373488,2005,99,0,5,2.0
11889,2,1,8.735448,2007,126,0,6,153.0
11890,3,1,2.082066,2007,95,0,6,31.0
11891,1,1,5.083211,2007,112,0,6,293.0
11892,18,1,4.944294,2007,88,0,7,126.0
11893,8,8,1.531916,1999,81,0,6,24.0
11894,2,1,10.304881,2007,126,0,7,1011.0
11895,3,1,1.380701,2007,96,0,5,10.0
11896,3,1,10.342202,2008,111,0,6,1013.0
11897,5,1,1.640884,1954,72,0,7,13.0
11898,14,1,2.00717,2007,88,0,7,14.0
11899,2,1,0.44233100000000003,1964,118,0,6,6.0
11900,3,10,0.485874,1996,93,0,3,6.0
11901,2,1,0.8200940000000001,2003,89,0,6,11.0
11902,2,18,0.652255,2001,163,0,7,9.0
11903,8,1,1.66793,1964,81,0,3,30.0
11904,2,18,1.9621400000000002,2005,115,0,6,43.0
11905,3,13,1.453332,1958,118,0,6,15.0
11906,6,1,6.062873000000001,2007,108,0,6,219.0
11907,2,1,2.80335,2006,169,0,4,33.0
11908,3,1,0.7676310000000001,2005,88,0,5,11.0
11909,2,39,6.093304,2007,165,0,7,194.0
11910,3,24,1.112431,1964,99,0,7,16.0
11911,1,14,6.280906,2007,90,0,4,104.0
11912,2,1,0.630599,2006,81,0,6,8.0
11913,3,17,9.410107,2007,83,0,7,40.0
11914,2,1,0.8270350000000001,2007,83,0,5,7.0
11915,5,10,8.504511,2007,78,0,7,954.0
11916,2,1,9.785051,2006,101,0,5,49.0
11917,9,1,1.306094,1970,99,0,7,25.0
11918,3,1,0.635704,2005,94,0,6,8.0
11919,4,1,6.502566000000001,2007,127,0,4,227.0
11920,6,1,6.496913,2007,108,0,6,142.0
11921,2,1,0.9422,2004,83,0,7,3.0
11922,2,1,0.868057,2006,108,0,7,10.0
11923,8,1,12.868098,2008,85,0,6,2297.0
11924,8,1,5.297016999999999,2008,104,0,5,146.0
11925,8,1,2.306707,2006,91,0,4,30.0
11926,2,1,13.033004,2007,120,0,6,69.0
11927,6,1,8.351152,2007,88,0,5,201.0
11928,2,1,1.4647780000000001,1968,101,0,6,17.0
11929,3,1,8.956081,2006,83,0,5,161.0
11930,3,1,2.546359,2007,93,0,3,30.0
11931,11,1,1.011199,1976,106,0,5,4.0
11932,5,1,2.304122,2007,97,0,5,38.0
11933,2,1,1.062884,2007,90,0,6,13.0
11934,11,1,4.176044,2007,95,0,6,83.0
11935,10,1,0.331916,1934,115,0,5,5.0
11936,5,1,0.668053,1939,62,0,5,7.0
11937,8,1,2.506287,1970,103,0,6,15.0
11938,2,1,0.815852,1928,73,0,6,7.0
11939,10,1,0.9900370000000001,1924,150,0,7,11.0
11940,2,1,0.126531,1920,50,0,6,3.0
11941,11,1,0.970037,1926,92,0,7,8.0
11942,2,13,0.142154,1990,104,0,5,4.0
11943,1,13,0.581091,2001,34,0,7,27.0
11944,1,13,12.430158,2006,98,0,7,435.0
11945,3,1,0.792998,2007,81,0,4,11.0
11946,3,4,1.338179,1972,114,0,6,23.0
11947,5,1,11.104479,2008,87,0,4,174.0
11948,8,1,7.383961,2008,96,0,5,40.0
11949,2,1,7.85217,2008,101,0,5,241.0
11950,8,1,9.915560000000001,2008,92,0,6,1009.0
11951,2,1,0.868266,2008,94,0,3,6.0
11952,3,1,6.416753,2008,84,0,3,370.0
11953,2,1,8.233661999999999,2008,98,0,5,284.0
11954,3,1,5.024661,2008,87,0,4,70.0
11955,3,1,5.478127,2008,95,0,5,147.0
11956,7,1,0.48161099999999996,2004,6,0,7,22.0
11957,2,7,6.0083150000000005,1976,175,0,7,11.0
11958,8,1,11.329733000000001,2007,103,0,5,85.0
11959,4,1,11.928661,2008,120,0,6,1555.0
11960,3,1,0.30890700000000004,1956,80,0,6,6.0
11961,3,1,1.238213,2006,104,0,5,9.0
11962,3,1,9.895652,2008,107,0,7,1414.0
11963,2,1,1.795249,1968,156,0,6,10.0
11964,8,2,2.7890669999999997,1964,110,0,7,32.0
11965,2,1,3.143971,1993,79,0,7,24.0
11966,2,2,3.6093260000000003,1983,102,0,5,37.0
11967,2,1,0.22531199999999998,1942,112,0,7,3.0
11968,2,47,0.367324,2006,115,0,6,9.0
11969,6,7,5.168563,1973,213,0,7,33.0
11970,2,18,1.519792,2004,98,0,6,34.0
11971,14,1,0.259383,2006,86,0,7,6.0
11972,2,9,4.882962,2007,96,0,6,53.0
11973,2,1,1.6944169999999998,2007,104,0,5,6.0
11974,14,1,0.0391,2007,81,0,5,1.0
11975,8,1,11.397219,2007,119,0,6,80.0
11976,15,1,2.388657,2007,123,0,7,20.0
11977,2,1,1.130269,2006,101,0,6,5.0
11978,2,1,0.573468,1934,113,0,5,14.0
11979,3,1,5.847729,2006,90,0,5,96.0
11980,2,1,3.16183,1936,96,0,7,12.0
11981,8,1,7.958502,1990,91,0,5,75.0
11982,3,1,6.5235449999999995,2007,94,0,5,213.0
11983,1,1,0.015816999999999998,1989,96,0,3,7.0
11984,5,1,2.544855,1982,105,0,5,22.0
11985,1,13,1.521943,2006,85,0,6,18.0
11986,2,13,1.326198,2005,159,0,6,34.0
11987,3,1,4.386145,2008,114,0,5,58.0
11988,11,1,9.4548,2008,112,0,5,454.0
11989,2,1,2.3261380000000003,1941,108,0,6,11.0
11990,3,1,5.015328,2007,88,0,6,13.0
11991,15,1,0.9008639999999999,2007,85,0,6,10.0
11992,14,1,6.1988330000000005,2006,92,0,6,13.0
11993,3,26,1.170779,2006,93,0,7,6.0
11994,2,1,0.861823,1942,115,0,6,18.0
11995,2,1,0.27534400000000003,2005,75,0,7,3.0
11996,2,25,0.47293,1966,112,0,7,11.0
11997,5,1,4.906256,1978,86,0,6,22.0
11998,4,1,11.038969999999999,2008,88,0,5,1855.0
11999,2,1,1.116784,2007,96,0,6,23.0
12000,8,1,0.883553,2007,93,0,4,6.0
12001,3,1,12.553657000000001,2008,112,0,6,638.0
12002,2,13,1.6459709999999999,1955,103,0,6,20.0
12003,12,1,0.32002600000000003,1928,100,0,6,4.0
12004,2,1,8.876157000000001,2007,95,0,6,115.0
12005,20,1,0.179627,1928,80,0,6,4.0
12006,6,1,0.727965,2006,86,0,6,11.0
12007,14,2,0.6360210000000001,2004,105,0,6,2.0
12008,2,1,7.001645,2008,90,0,6,731.0
12009,4,1,11.133784,2008,95,0,6,593.0
12010,15,1,7.667578999999999,2008,98,0,6,658.0
12011,8,39,12.237488,2008,213,0,7,74.0
12012,6,1,0.365704,1930,82,0,5,2.0
12013,1,14,2.816928,2000,105,0,7,31.0
12014,3,1,0.505703,1930,85,0,5,6.0
12015,3,1,0.3097,2007,106,0,6,2.0
12016,8,1,8.655422999999999,2008,97,0,3,27.0
12017,2,1,9.778825999999999,2008,115,0,6,498.0
12018,3,1,6.733237,2008,91,0,5,255.0
12019,3,1,11.840494999999999,2007,100,0,6,241.0
12020,2,13,1.298809,2004,138,0,6,15.0
12021,8,1,0.081761,1931,90,0,7,1.0
12022,14,1,0.171225,2007,58,0,7,4.0
12023,14,1,6.415898,2007,106,0,6,53.0
12024,2,1,1.020201,2006,103,0,5,18.0
12025,2,10,3.049732,2005,115,0,6,38.0
12026,3,1,1.802461,1977,94,0,6,11.0
12027,2,1,4.022198,2007,85,0,6,32.0
12028,8,1,6.2817620000000005,2005,95,0,3,25.0
12029,9,1,0.67635,1943,100,0,7,6.0
12030,11,1,1.300086,1948,106,0,6,1.0
12031,2,1,2.703952,2007,110,0,3,16.0
12032,3,1,6.640014,2008,83,0,5,91.0
12033,4,1,13.993770000000001,2008,109,0,5,934.0
12034,20,1,8.732700999999999,2008,112,0,6,708.0
12035,8,1,13.436535999999998,2008,108,0,5,374.0
12036,7,1,8.326699000000001,2008,88,0,6,927.0
12037,5,1,6.841586,2007,112,0,6,562.0
12038,2,7,9.637382,2007,98,0,7,145.0
12039,16,11,6.375447,2007,120,0,6,165.0
12040,14,1,1.187409,2007,105,0,7,3.0
12041,3,1,6.258666000000001,2008,87,0,4,243.0
12042,4,1,2.059236,2008,85,0,5,25.0
12043,5,1,12.001324,2007,95,0,5,194.0
12044,2,1,8.762536,2007,95,0,6,51.0
12045,1,1,13.442998999999999,2006,103,0,6,409.0
